account_id;wielkosckredytu;dataurodzenia;datazalozenia;datapozyczki;czastrwaniakredytu;platnosci;status;plec;disp_id;typkarty;stan_konta_przydzielanie_kredytu;A4;A5;A6;A7;A8;A9;A10;A11;A12;A13;A14;A15;A16;wiek_pozyczka;staz_pozyczka;balance;Czy_problemy;duration;payments;iletransakcji;ilecredit;ilewithdraw;ilecreditcardwithdrawal;ilecreditincash;ilecollectionfromanotherbank;ileremittancetoanotherbank
10005;210744;29.11.1978;29.11.1997;29.07.1998;36;5854;C;1;12000;;200;197099;29;41;10;2;10;74,7;9624;1,6;2,31;145;4484;4265;19,6630137;0,663013699;200;0;36;5854;39;16;22;0;1;8;4
10019;194940;30.10.1964;15.06.1995;25.09.1996;36;5415;C;1;12017;;600;112065;95;19;7;1;8;69,4;11277;1,25;1,44;127;5179;4987;31,90410959;1,279452055;600;0;36;5415;91;38;52;0;23;0;0
10022;218064;08.04.1944;07.05.1997;03.01.1998;48;4543;C;0;12020;classic;400;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;53,73972603;0,660273973;400;0;48;4543;39;15;20;0;1;7;6
10049;91632;05.07.1943;28.03.1996;28.03.1997;12;7636;A;1;12050;;300;74062;99;15;4;2;7;61,4;8114;2,38;2,62;119;1003;1181;53,72876712;1;300;0;12;7636;70;34;36;0;23;0;15
10063;233424;17.02.1959;13.10.1996;24.06.1997;36;6484;C;1;12068;;200;149893;63;29;6;2;6;67,4;9753;4,64;5,05;109;5244;5892;38,34794521;0,695890411;200;0;36;6484;49;17;32;0;2;8;16
10065;311232;27.08.1946;30.03.1996;23.09.1997;48;6484;C;0;12070;classic;1100;127369;31;32;13;2;7;51,2;8369;4,73;5,88;107;3736;2807;51,0739726;1,484931507;1100;0;48;6484;136;62;64;0;45;0;0
10068;77808;29.11.1955;02.04.1997;28.07.1997;12;6484;A;1;12074;;1000;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;41,66027397;0,320547945;1000;0;12;6484;23;13;10;0;10;0;0
10079;167100;17.01.1970;06.05.1993;06.04.1994;60;2785;C;0;12088;classic;1100;145688;22;41;13;2;5;40,7;8544;1,29;1,86;109;2719;2906;24,21643836;0,917808219;1100;0;60;2785;79;33;43;0;22;0;0
10093;231696;30.05.1973;01.07.1994;20.10.1995;36;6436;A;1;12108;;800;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;22,39178082;1,304109589;800;0;36;6436;126;34;83;0;3;16;35
10105;121896;07.03.1965;28.04.1993;27.08.1994;24;5079;A;1;12124;;600;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;29,4739726;1,331506849;600;0;24;5079;93;39;47;0;24;0;0
10131;215388;17.12.1959;27.11.1993;02.05.1994;36;5983;B;1;12156;;1000;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;34,37260274;0,42739726;1000;1;36;5983;15;10;5;0;3;0;0
10134;136368;04.07.1969;26.04.1997;11.01.1998;24;5682;C;1;12160;;600;58400;65;16;4;1;6;52,4;8620;1,1;1,25;100;1089;1117;28,52328767;0,712328767;600;0;24;5682;59;25;34;0;17;0;7
10148;22104;10.04.1965;13.01.1997;27.01.1998;12;1842;C;0;12177;;700;125236;28;11;1;4;5;87,7;9675;6,43;7,68;100;5323;5190;32,8;1,038356164;700;0;12;1842;73;25;48;0;14;0;16
10202;305424;13.10.1963;08.07.1996;19.06.1997;48;6363;C;0;12239;;300;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;33,68219178;0,947945205;300;0;48;6363;83;30;49;0;19;0;18
10215;44304;20.06.1966;12.04.1996;20.02.1997;24;1846;C;1;12253;;300;85852;41;23;4;2;4;59,8;8965;7,08;8,23;104;2653;2822;30,67123288;0,860273973;300;0;24;1846;63;21;42;0;12;0;12
10233;239160;30.01.1947;21.02.1996;03.05.1997;60;3986;C;1;12278;;500;67298;71;19;10;0;7;43,8;8561;0,65;1,29;110;1029;1127;50,25479452;1,194520548;500;0;60;3986;106;30;73;0;2;14;38
10243;113436;01.01.1956;03.09.1997;22.09.1998;36;3151;C;1;12291;classic;200;105606;77;26;7;2;7;53;8254;2,79;3,76;97;2166;2325;42,72328767;1,052054795;200;0;36;3151;104;46;53;0;34;0;0
10257;37812;26.01.1965;01.05.1997;02.09.1998;12;3151;C;0;12308;;900;67298;71;19;10;0;7;43,8;8561;0,65;1,29;110;1029;1127;33,6;1,339726027;900;0;12;3151;130;50;72;0;34;0;14
10266;75624;07.12.1958;10.06.1993;23.12.1993;24;3151;B;1;12317;;400;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;35,04383562;0,536986301;400;1;24;3151;23;15;8;0;6;0;0
10280;348120;20.07.1962;01.12.1996;31.12.1997;60;5802;C;0;12335;classic;600;42821;4;13;5;1;3;48,4;8173;6,6;7,01;124;1103;1358;35,44931507;1,082191781;600;0;60;5802;65;26;32;0;1;13;0
10297;421008;01.06.1953;19.01.1996;18.11.1996;48;8771;C;1;12354;classic;600;177686;69;27;10;1;9;74,8;10045;1,42;1,71;135;6604;6295;43,46575342;0,830136986;600;0;48;8771;50;22;28;0;13;0;6
10320;259740;16.03.1979;11.07.1993;13.12.1993;60;4329;A;1;12387;;800;228848;15;40;18;2;6;57,2;9893;4,09;4,72;96;5623;5887;14,74520548;0,424657534;800;0;60;4329;17;10;7;0;1;5;1
10345;31260;21.03.1968;07.04.1996;21.01.1998;12;2605;C;1;12421;;1000;159617;29;19;8;1;9;85,2;9198;3,33;4,28;131;5796;6132;29,83835616;1,791780822;1000;0;12;2605;131;51;80;0;30;0;17
10351;88704;29.10.1960;04.05.1995;04.03.1997;48;1848;C;0;12430;;800;87419;21;11;4;3;9;85,5;8624;1,79;2,66;102;2879;3198;36,34520548;1,832876712;800;0;48;1848;131;55;76;0;33;0;18
10361;86880;25.05.1940;21.06.1996;02.06.1997;12;7240;A;0;12442;classic;500;103347;87;16;7;1;7;67;9104;1,51;2,07;123;2299;2354;57,02191781;0,947945205;500;0;12;7240;58;23;30;0;1;11;0
10364;21924;20.08.1960;17.01.1993;10.11.1993;36;609;A;1;12446;;1100;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;33,22465753;0,81369863;1100;0;36;609;45;21;24;0;12;0;5
10365;260640;21.01.1949;02.09.1995;04.01.1997;36;7240;D;0;12448;;1000;58400;65;16;4;1;6;52,4;8620;1,1;1,25;100;1089;1117;47,95342466;1,339726027;1000;1;36;7240;78;29;48;0;14;0;23
10404;194280;12.08.1969;30.12.1996;01.03.1998;60;3238;C;1;12494;classic;38411,8;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;28,55068493;1,167123288;38411,8;0;60;3238;113;29;84;0;15;0;39
10411;123408;14.10.1964;23.11.1995;11.12.1996;24;5142;A;1;12502;gold;36979,5;119895;17;4;3;2;4;89,9;10446;7,34;9,4;90;4947;4743;32,15890411;1,049315068;36979,5;0;24;5142;65;25;40;0;13;0;24
10436;54396;27.07.1939;21.03.1996;28.09.1996;36;1511;C;1;12532;;34187,7;110643;49;41;4;1;4;51,9;8441;3,45;4,48;115;1879;2252;57,17260274;0,523287671;34187,7;0;36;1511;23;14;9;0;9;0;0
10439;151560;05.05.1953;21.11.1993;03.06.1994;24;6315;A;1;12535;gold;37149,4;125832;151;41;2;3;5;48,3;8512;3,51;4,12;102;2247;2103;41,07945205;0,531506849;37149,4;0;24;6315;28;13;11;0;1;6;1
10440;60000;15.10.1946;13.09.1993;03.07.1995;60;1000;C;1;12536;;21610,3;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;48,71506849;1,802739726;21610,3;0;60;1000;137;48;89;0;27;0;34
10445;23412;26.08.1955;29.05.1996;22.01.1998;12;1951;C;1;12542;classic;46688,1;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;42,40821918;1,652054795;46688,1;0;12;1951;129;40;89;9;21;0;16
10451;482940;21.05.1976;29.08.1993;19.12.1994;60;8049;D;0;12551;;36395,5;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;18,58082192;1,306849315;36395,5;1;60;8049;130;56;74;0;26;0;34
10478;267600;20.01.1958;24.02.1996;02.01.1998;48;5575;C;0;12582;;5691,7;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;39,95068493;1,854794521;5691,7;0;48;5575;112;57;53;0;36;0;0
10493;133800;12.03.1941;09.01.1997;18.02.1998;24;5575;C;1;12600;;63855,7;107870;84;29;6;1;6;58;8754;3,83;4,31;137;3804;3868;56,93972603;1,109589041;63855,7;0;24;5575;93;33;54;0;20;0;18
10520;417600;12.10.1970;24.10.1995;05.12.1996;60;6960;C;1;12635;gold;35775,6;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;26,14794521;1,115068493;35775,6;0;60;6960;34;21;13;4;8;0;0
10613;249792;13.01.1965;04.11.1997;15.08.1998;48;5204;C;1;12743;classic;78894;157042;49;70;18;0;9;33,9;8743;1,88;2,43;111;3659;3894;33,58630137;0,778082192;78894;0;48;5204;45;21;21;0;2;10;0
10630;198240;18.02.1956;15.01.1995;24.06.1995;24;8260;A;1;12763;;43357;118650;8;8;5;1;3;85,6;9832;3,32;4,48;114;6445;5471;39,34520548;0,438356164;43357;0;24;8260;16;11;5;0;7;0;1
10644;269964;14.02.1979;12.07.1997;18.06.1998;36;7499;C;0;12781;junior;76351,4;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;19,33972603;0,934246575;76351,4;0;36;7499;75;24;44;0;1;12;8
10645;208332;18.04.1980;21.12.1996;05.07.1998;36;5787;C;0;12782;;66754;88884;80;26;6;2;5;46,7;8507;1,67;1,85;132;2159;2674;18,21369863;1,536986301;66754;0;36;5787;124;37;83;0;1;18;14
10650;196224;16.03.1950;09.09.1997;24.02.1998;48;4088;C;1;12787;gold;103023,7;127369;31;32;13;2;7;51,2;8369;4,73;5,88;107;3736;2807;47,94520548;0,460273973;103023,7;0;48;4088;23;12;11;0;1;6;1
10652;45720;15.12.1978;18.03.1997;07.05.1998;12;3810;C;0;12790;;28700;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;19,39178082;1,136986301;28700;0;12;3810;86;27;56;0;1;13;18
10663;260028;25.11.1976;08.12.1993;28.10.1995;36;7223;A;1;12805;classic;90275,7;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;18,92328767;1,887671233;90275,7;0;36;7223;161;47;105;0;4;22;35
10679;197808;03.11.1962;30.05.1997;02.10.1997;24;8242;C;0;12826;classic;107938,2;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;34,91232877;0,342465753;107938,2;0;24;8242;15;9;6;0;1;4;0
10711;24180;19.10.1938;08.07.1996;24.12.1997;60;403;C;1;12864;;82482,6;159617;29;19;8;1;9;85,2;9198;3,33;4,28;131;5796;6132;59,18082192;1,463013699;82482,6;0;60;403;134;35;99;0;19;0;52
10728;154656;28.11.1956;23.12.1994;21.03.1996;48;3222;C;1;12882;;18954,7;161227;5;35;11;4;10;69,7;8678;5,93;5,57;102;4980;4595;39,30958904;1,24109589;18954,7;0;48;3222;89;32;53;0;3;15;10
10738;115992;17.05.1937;17.04.1993;21.12.1994;36;3222;A;1;12893;classic;200;77917;85;19;6;1;5;53,5;8390;2,28;2,89;132;2080;2122;57,59726027;1,679452055;200;0;36;3222;127;46;77;0;26;0;32
10762;68832;01.07.1959;23.10.1995;17.09.1996;36;1912;C;1;12923;;42828,2;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;37,21369863;0,901369863;42828,2;0;36;1912;53;24;29;0;14;0;6
10774;339168;13.01.1942;05.07.1997;23.04.1998;48;7066;C;0;12938;;26812,8;112709;48;20;7;3;10;73,5;8369;1,79;2,31;117;2854;2618;56,2739726;0,8;26812,8;0;48;7066;51;28;23;0;19;0;6
10788;45768;27.05.1977;22.11.1993;23.08.1994;12;3814;A;0;12952;;800;106054;38;25;6;2;6;63,1;8110;5,77;6,55;109;3244;3079;17,24109589;0,750684932;800;0;12;3814;27;22;5;0;10;0;0
10789;45768;01.08.1944;18.09.1996;09.12.1997;12;3814;A;1;12953;;56951,2;138032;67;30;4;2;5;64,6;8819;5,38;5,66;99;4063;4505;53,35616438;1,224657534;56951,2;0;12;3814;146;47;93;0;33;0;38
10799;31140;20.01.1977;19.08.1997;11.07.1998;60;519;C;1;12968;;28323;127369;31;32;13;2;7;51,2;8369;4,73;5,88;107;3736;2807;21,47123288;0,893150685;28323;0;60;519;50;27;23;0;17;0;0
10807;67464;25.12.1935;13.03.1996;07.03.1997;12;5622;A;1;12977;;58226,6;125236;28;11;1;4;5;87,7;9675;6,43;7,68;100;5323;5190;61,19726027;0,983561644;58226,6;0;12;5622;57;24;32;0;1;12;0
10812;140688;23.06.1941;08.04.1997;29.05.1998;48;2931;C;1;12982;;20012,8;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;56,93150685;1,139726027;20012,8;0;48;2931;85;36;44;0;24;0;0
10857;385560;15.04.1956;02.10.1996;30.11.1997;60;6426;D;1;13038;;38478,9;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;41,62739726;1,161643836;38478,9;1;60;6426;59;35;24;0;10;0;0
10884;113544;18.09.1942;20.02.1995;13.02.1996;36;3154;C;1;13072;;700;114200;101;41;4;1;4;43,7;8403;5,74;5,72;105;2157;2718;53,40547945;0,980821918;700;0;36;3154;71;26;43;0;4;11;14
10905;57120;13.08.1958;21.11.1996;23.08.1997;48;1190;C;1;13097;classic;1000;105058;32;19;7;2;10;81;9272;2,8;3,22;118;4340;4505;39,02739726;0,753424658;1000;0;48;1190;49;20;29;0;12;0;10
10911;131292;20.03.1954;29.05.1993;28.07.1994;36;3647;A;1;13104;;42173,3;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;40,35616438;1,164383562;42173,3;0;36;3647;83;29;53;0;2;14;10
10915;152460;17.11.1951;15.02.1997;11.06.1998;60;2541;C;0;13109;;24129,1;88757;60;33;3;2;10;61,7;8554;2,47;2,68;113;1822;2218;46,56438356;1,317808219;24129,1;0;60;2541;118;36;81;0;6;15;44
10940;197748;05.05.1970;13.09.1993;23.02.1994;36;5493;A;0;13139;;300;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;23,80547945;0,446575342;300;0;36;5493;16;11;5;0;7;0;0
10942;314520;18.11.1955;05.06.1994;02.10.1995;60;5242;C;0;13143;;500;105606;77;26;7;2;7;53;8254;2,79;3,76;97;2166;2325;39,87123288;1,326027397;500;0;60;5242;130;56;72;0;40;0;12
10954;18720;31.10.1960;29.07.1996;02.04.1997;60;312;C;1;13160;classic;300;88757;60;33;3;2;10;61,7;8554;2,47;2,68;113;1822;2218;36,41917808;0,676712329;300;0;60;312;42;18;24;0;10;0;0
10963;115812;01.06.1953;20.05.1995;25.12.1996;36;3217;C;1;13172;;1100;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;43,56712329;1,6;1100;0;36;3217;124;51;66;0;32;0;0
10973;154416;25.05.1969;20.04.1993;13.10.1993;48;3217;A;0;13182;;8897;70699;60;13;2;1;4;65,3;8968;2,83;3,35;131;1740;1910;24,38630137;0,482191781;8897;0;48;3217;32;16;14;0;10;0;0
11013;274740;07.09.1978;14.02.1993;06.09.1993;60;4579;A;1;13231;junior;600;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;14,99726027;0,55890411;600;0;60;4579;27;13;14;0;1;6;3
11021;168984;18.03.1976;10.08.1993;04.03.1995;24;7041;B;1;13240;;900;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;18,96164384;1,564383562;900;1;24;7041;160;74;78;0;36;0;0
11027;48096;19.07.1958;26.07.1996;23.10.1997;24;2004;C;1;13248;;800;105058;32;19;7;2;10;81;9272;2,8;3,22;118;4340;4505;39,2630137;1,243835616;800;0;24;2004;83;35;44;0;6;15;10
11042;217152;07.07.1974;29.01.1995;04.12.1995;36;6032;A;1;13268;classic;400;226122;32;50;7;4;4;62,6;8994;3,8;4,79;110;9672;9208;21,4109589;0,846575342;400;0;36;6032;57;21;33;0;1;10;6
11054;148920;03.08.1977;01.02.1996;20.08.1996;60;2482;C;1;13282;;400;108871;41;29;7;2;6;62,1;8444;3,24;3,47;106;2595;2305;19,04657534;0,547945205;400;0;60;2482;31;16;14;0;3;7;3
11065;69360;28.07.1941;19.03.1993;12.06.1994;48;1445;A;1;13295;;1100;75637;35;36;9;0;7;36,5;9622;0,45;0,59;154;3475;3529;52,8739726;1,232876712;1100;0;48;1445;78;31;47;0;17;0;0
11069;119136;15.05.1963;02.06.1995;04.03.1997;48;2482;C;0;13300;;1100;114006;71;26;6;2;9;62,3;9065;4,46;5,39;123;4147;4166;33,80273973;1,753424658;1100;0;48;2482;119;44;71;0;23;0;0
11079;98304;26.07.1970;10.11.1995;26.04.1997;12;8192;A;1;13312;classic;300;93931;74;21;10;1;8;56,9;8427;1,12;1,54;107;1874;1913;26,75068493;1,457534247;300;0;12;8192;113;41;64;0;6;18;0
11096;213300;09.06.1955;10.12.1996;09.06.1997;60;3555;C;0;13332;;800;72541;66;26;10;0;8;36,9;8594;1,62;2,01;112;1580;1525;42;0,495890411;800;0;60;3555;22;13;9;0;8;0;1
11111;108144;12.05.1963;20.05.1993;31.01.1994;36;3004;A;0;13349;;900;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;30,72328767;0,701369863;900;0;36;3004;55;23;32;0;15;0;6
11135;182628;23.05.1959;10.10.1993;01.03.1994;36;5073;A;1;13379;;500;138032;67;30;4;2;5;64,6;8819;5,38;5,66;99;4063;4505;34,77260274;0,389041096;500;0;36;5073;13;10;3;0;6;0;0
11138;89880;16.05.1963;18.08.1995;19.01.1996;24;3745;A;1;13382;classic;800;285387;0;2;8;5;7;89,9;10177;6,63;7,75;81;9878;10108;32,67945205;0,421917808;800;0;24;3745;29;13;16;0;8;0;0
11141;44940;20.01.1976;11.02.1997;07.10.1997;12;3745;A;0;13386;classic;200;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;21,71232877;0,652054795;200;0;12;3745;40;21;16;0;14;0;0
11186;392460;13.11.1980;24.11.1994;02.10.1996;60;6541;C;0;13442;junior;900;107870;84;29;6;1;6;58;8754;3,83;4,31;137;3804;3868;15,88493151;1,854794521;900;0;60;6541;143;46;88;0;2;22;18
11231;89280;14.11.1947;05.02.1997;24.10.1997;12;7440;A;1;13495;;900;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;49,94246575;0,715068493;900;0;12;7440;52;18;29;0;1;9;9
11244;155760;31.07.1948;12.01.1997;11.12.1997;24;6490;C;0;13512;;200;133777;24;17;7;3;11;84,7;8705;5,75;7,61;116;4650;4859;49,36438356;0,912328767;200;0;24;6490;83;37;40;0;27;0;7
11265;52788;16.02.1973;14.01.1993;15.09.1993;12;4399;A;1;13537;;1000;58796;22;16;7;1;5;51,9;9045;3,13;3,6;124;1845;1879;20,57808219;0,668493151;1000;0;12;4399;43;21;22;0;14;0;8
11271;67320;26.01.1972;20.09.1995;31.01.1997;36;1870;C;1;13544;;200;95616;65;30;4;1;6;51,4;9307;3,85;4,43;118;2616;3040;25,01369863;1,364383562;200;0;36;1870;111;38;73;0;7;16;36
11317;317460;20.11.1975;11.07.1997;22.11.1998;60;5291;C;1;13604;;700;102609;75;33;2;3;6;52;8187;4,83;5,45;94;2123;2134;23,00547945;1,367123288;700;0;60;5291;145;50;91;0;34;0;28
11327;39168;22.02.1979;15.10.1997;27.09.1998;24;1632;C;0;13615;;300;94725;38;28;1;3;6;63,4;9920;2,26;2,87;130;4289;4846;19,59452055;0,950684932;300;0;24;1632;54;23;31;0;13;0;6
11328;280440;09.09.1952;05.11.1996;18.07.1998;60;4674;C;0;13616;;1000;387570;0;0;0;1;1;100;9897;1,6;1,96;140;18721;18696;45,85479452;1,698630137;1000;0;60;4674;106;47;54;0;28;0;0
11349;419880;30.10.1945;26.05.1995;29.10.1995;60;6998;C;0;13647;;200;1204953;0;0;0;1;1;100;12541;0,29;0,43;167;85677;99107;49,99726027;0,42739726;200;0;60;6998;18;11;7;0;2;5;1
11359;54024;13.04.1968;01.10.1994;06.08.1996;12;4502;A;1;13660;classic;1000;117897;139;28;5;1;6;53,8;8814;4,76;5,74;107;2112;2059;28,31506849;1,846575342;1000;0;12;4502;147;45;101;2;1;22;34
11362;129408;19.10.1962;14.10.1995;27.12.1996;24;5392;A;0;13663;;1000;106054;38;25;6;2;6;63,1;8110;5,77;6,55;109;3244;3079;34,1890411;1,202739726;1000;0;24;5392;107;29;78;0;16;0;40
